test_time_second,voltage_volt,current_ampere,unix_time_second,cycle_count,step_id,step_type,record_index,step_time_second,step_charging_capacity_ah,step_discharging_capacity_ah,step_charging_energy_wh,step_discharging_energy_wh,temperature_t1_celsius,temperature_t2_celsius,temperature_t3_celsius
247112.94,0.1539,-0.0002,1714734712.0,2,2,discharge CC,23607,11184.11,0.0,0.0005,0.0,0.0002,0.0,0.0,0.0
247122.94,0.1538,-0.0002,1714734722.0,2,2,discharge CC,23608,11194.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247132.94,0.1537,-0.0002,1714734732.0,2,2,discharge CC,23609,11204.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247142.94,0.1536,-0.0002,1714734742.0,2,2,discharge CC,23610,11214.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247152.94,0.1535,-0.0002,1714734752.0,2,2,discharge CC,23611,11224.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247162.94,0.1534,-0.0002,1714734762.0,2,2,discharge CC,23612,11234.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247172.94,0.1532,-0.0002,1714734772.0,2,2,discharge CC,23613,11244.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247182.94,0.1531,-0.0002,1714734782.0,2,2,discharge CC,23614,11254.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247192.94,0.153,-0.0002,1714734792.0,2,2,discharge CC,23615,11264.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247202.94,0.1529,-0.0002,1714734802.0,2,2,discharge CC,23616,11274.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247212.94,0.1528,-0.0002,1714734812.0,2,2,discharge CC,23617,11284.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247222.94,0.1527,-0.0002,1714734822.0,2,2,discharge CC,23618,11294.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247232.94,0.1526,-0.0002,1714734832.0,2,2,discharge CC,23619,11304.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247242.94,0.1525,-0.0002,1714734842.0,2,2,discharge CC,23620,11314.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247252.94,0.1523,-0.0002,1714734852.0,2,2,discharge CC,23621,11324.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247262.94,0.1522,-0.0002,1714734862.0,2,2,discharge CC,23622,11334.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247272.94,0.1521,-0.0002,1714734872.0,2,2,discharge CC,23623,11344.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247282.94,0.152,-0.0002,1714734882.0,2,2,discharge CC,23624,11354.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247292.94,0.1519,-0.0002,1714734892.0,2,2,discharge CC,23625,11364.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247302.94,0.1518,-0.0002,1714734902.0,2,2,discharge CC,23626,11374.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247312.94,0.1517,-0.0002,1714734912.0,2,2,discharge CC,23627,11384.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247322.94,0.1516,-0.0002,1714734922.0,2,2,discharge CC,23628,11394.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247332.94,0.1515,-0.0002,1714734932.0,2,2,discharge CC,23629,11404.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247342.94,0.1514,-0.0002,1714734942.0,2,2,discharge CC,23630,11414.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247352.94,0.1513,-0.0002,1714734952.0,2,2,discharge CC,23631,11424.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247362.94,0.1511,-0.0002,1714734962.0,2,2,discharge CC,23632,11434.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247372.94,0.151,-0.0002,1714734972.0,2,2,discharge CC,23633,11444.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247382.94,0.1509,-0.0002,1714734982.0,2,2,discharge CC,23634,11454.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247392.94,0.1508,-0.0002,1714734992.0,2,2,discharge CC,23635,11464.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247402.94,0.1507,-0.0002,1714735002.0,2,2,discharge CC,23636,11474.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247412.94,0.1506,-0.0002,1714735012.0,2,2,discharge CC,23637,11484.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247422.94,0.1505,-0.0002,1714735022.0,2,2,discharge CC,23638,11494.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247432.94,0.1504,-0.0002,1714735032.0,2,2,discharge CC,23639,11504.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247442.94,0.1503,-0.0002,1714735042.0,2,2,discharge CC,23640,11514.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247452.94,0.1502,-0.0002,1714735052.0,2,2,discharge CC,23641,11524.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247462.94,0.1501,-0.0002,1714735062.0,2,2,discharge CC,23642,11534.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247472.94,0.15,-0.0002,1714735072.0,2,2,discharge CC,23643,11544.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247482.94,0.1499,-0.0002,1714735082.0,2,2,discharge CC,23644,11554.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247492.94,0.1498,-0.0002,1714735092.0,2,2,discharge CC,23645,11564.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247502.94,0.1497,-0.0002,1714735102.0,2,2,discharge CC,23646,11574.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247512.94,0.1496,-0.0002,1714735112.0,2,2,discharge CC,23647,11584.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247522.94,0.1495,-0.0002,1714735122.0,2,2,discharge CC,23648,11594.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247532.94,0.1494,-0.0002,1714735132.0,2,2,discharge CC,23649,11604.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247542.94,0.1493,-0.0002,1714735142.0,2,2,discharge CC,23650,11614.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247552.94,0.1492,-0.0002,1714735152.0,2,2,discharge CC,23651,11624.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247562.94,0.1491,-0.0002,1714735162.0,2,2,discharge CC,23652,11634.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247572.94,0.1489,-0.0002,1714735172.0,2,2,discharge CC,23653,11644.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247582.94,0.1488,-0.0002,1714735182.0,2,2,discharge CC,23654,11654.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247592.94,0.1487,-0.0002,1714735192.0,2,2,discharge CC,23655,11664.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247602.94,0.1486,-0.0002,1714735202.0,2,2,discharge CC,23656,11674.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247612.94,0.1486,-0.0002,1714735212.0,2,2,discharge CC,23657,11684.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247622.94,0.1485,-0.0002,1714735222.0,2,2,discharge CC,23658,11694.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247632.94,0.1484,-0.0002,1714735232.0,2,2,discharge CC,23659,11704.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247642.94,0.1483,-0.0002,1714735242.0,2,2,discharge CC,23660,11714.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247652.94,0.1482,-0.0002,1714735252.0,2,2,discharge CC,23661,11724.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247662.94,0.1481,-0.0002,1714735262.0,2,2,discharge CC,23662,11734.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247672.94,0.148,-0.0002,1714735272.0,2,2,discharge CC,23663,11744.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247682.94,0.1479,-0.0002,1714735282.0,2,2,discharge CC,23664,11754.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247692.94,0.1478,-0.0002,1714735292.0,2,2,discharge CC,23665,11764.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247702.94,0.1477,-0.0002,1714735302.0,2,2,discharge CC,23666,11774.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247712.94,0.1476,-0.0002,1714735312.0,2,2,discharge CC,23667,11784.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247722.94,0.1475,-0.0002,1714735322.0,2,2,discharge CC,23668,11794.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247732.94,0.1474,-0.0002,1714735332.0,2,2,discharge CC,23669,11804.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247742.94,0.1473,-0.0002,1714735342.0,2,2,discharge CC,23670,11814.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247752.94,0.1472,-0.0002,1714735352.0,2,2,discharge CC,23671,11824.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247762.94,0.1471,-0.0002,1714735362.0,2,2,discharge CC,23672,11834.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247772.94,0.147,-0.0002,1714735372.0,2,2,discharge CC,23673,11844.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247782.94,0.1469,-0.0002,1714735382.0,2,2,discharge CC,23674,11854.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247792.94,0.1468,-0.0002,1714735392.0,2,2,discharge CC,23675,11864.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247802.94,0.1468,-0.0002,1714735402.0,2,2,discharge CC,23676,11874.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247812.94,0.1467,-0.0002,1714735412.0,2,2,discharge CC,23677,11884.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247822.94,0.1466,-0.0002,1714735422.0,2,2,discharge CC,23678,11894.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247832.94,0.1465,-0.0002,1714735432.0,2,2,discharge CC,23679,11904.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247842.94,0.1464,-0.0002,1714735442.0,2,2,discharge CC,23680,11914.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247852.94,0.1463,-0.0002,1714735452.0,2,2,discharge CC,23681,11924.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247862.94,0.1462,-0.0002,1714735462.0,2,2,discharge CC,23682,11934.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247872.94,0.1462,-0.0002,1714735472.0,2,2,discharge CC,23683,11944.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247882.94,0.1461,-0.0002,1714735482.0,2,2,discharge CC,23684,11954.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247892.94,0.146,-0.0002,1714735492.0,2,2,discharge CC,23685,11964.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247902.94,0.1459,-0.0002,1714735502.0,2,2,discharge CC,23686,11974.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247912.94,0.1458,-0.0002,1714735512.0,2,2,discharge CC,23687,11984.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247922.94,0.1457,-0.0002,1714735522.0,2,2,discharge CC,23688,11994.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247932.94,0.1457,-0.0002,1714735532.0,2,2,discharge CC,23689,12004.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247942.94,0.1456,-0.0002,1714735542.0,2,2,discharge CC,23690,12014.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247952.94,0.1455,-0.0002,1714735552.0,2,2,discharge CC,23691,12024.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247962.94,0.1454,-0.0002,1714735562.0,2,2,discharge CC,23692,12034.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247972.94,0.1453,-0.0002,1714735572.0,2,2,discharge CC,23693,12044.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247982.94,0.1453,-0.0002,1714735582.0,2,2,discharge CC,23694,12054.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
247992.94,0.1452,-0.0002,1714735592.0,2,2,discharge CC,23695,12064.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248002.94,0.1451,-0.0002,1714735602.0,2,2,discharge CC,23696,12074.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248012.94,0.145,-0.0002,1714735612.0,2,2,discharge CC,23697,12084.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248022.94,0.145,-0.0002,1714735622.0,2,2,discharge CC,23698,12094.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248032.94,0.1449,-0.0002,1714735632.0,2,2,discharge CC,23699,12104.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248042.94,0.1448,-0.0002,1714735642.0,2,2,discharge CC,23700,12114.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248052.94,0.1447,-0.0002,1714735652.0,2,2,discharge CC,23701,12124.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248062.94,0.1447,-0.0002,1714735662.0,2,2,discharge CC,23702,12134.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248072.94,0.1446,-0.0002,1714735672.0,2,2,discharge CC,23703,12144.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248082.94,0.1445,-0.0002,1714735682.0,2,2,discharge CC,23704,12154.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248092.94,0.1445,-0.0002,1714735692.0,2,2,discharge CC,23705,12164.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248102.94,0.1444,-0.0002,1714735702.0,2,2,discharge CC,23706,12174.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248112.94,0.1443,-0.0002,1714735712.0,2,2,discharge CC,23707,12184.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248122.94,0.1442,-0.0002,1714735722.0,2,2,discharge CC,23708,12194.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248132.94,0.1442,-0.0002,1714735732.0,2,2,discharge CC,23709,12204.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248142.94,0.1441,-0.0002,1714735742.0,2,2,discharge CC,23710,12214.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248152.94,0.144,-0.0002,1714735752.0,2,2,discharge CC,23711,12224.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248162.94,0.144,-0.0002,1714735762.0,2,2,discharge CC,23712,12234.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248172.94,0.1439,-0.0002,1714735772.0,2,2,discharge CC,23713,12244.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248182.94,0.1438,-0.0002,1714735782.0,2,2,discharge CC,23714,12254.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248192.94,0.1438,-0.0002,1714735792.0,2,2,discharge CC,23715,12264.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248202.94,0.1437,-0.0002,1714735802.0,2,2,discharge CC,23716,12274.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248212.94,0.1436,-0.0002,1714735812.0,2,2,discharge CC,23717,12284.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248222.94,0.1436,-0.0002,1714735822.0,2,2,discharge CC,23718,12294.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248232.94,0.1435,-0.0002,1714735832.0,2,2,discharge CC,23719,12304.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248242.94,0.1434,-0.0002,1714735842.0,2,2,discharge CC,23720,12314.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248252.94,0.1434,-0.0002,1714735852.0,2,2,discharge CC,23721,12324.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248262.94,0.1433,-0.0002,1714735862.0,2,2,discharge CC,23722,12334.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248272.94,0.1432,-0.0002,1714735872.0,2,2,discharge CC,23723,12344.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248282.94,0.1432,-0.0002,1714735882.0,2,2,discharge CC,23724,12354.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248292.94,0.1431,-0.0002,1714735892.0,2,2,discharge CC,23725,12364.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248302.94,0.143,-0.0002,1714735902.0,2,2,discharge CC,23726,12374.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248312.94,0.143,-0.0002,1714735912.0,2,2,discharge CC,23727,12384.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248322.94,0.1429,-0.0002,1714735922.0,2,2,discharge CC,23728,12394.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248332.94,0.1428,-0.0002,1714735932.0,2,2,discharge CC,23729,12404.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248342.94,0.1428,-0.0002,1714735942.0,2,2,discharge CC,23730,12414.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248352.94,0.1427,-0.0002,1714735952.0,2,2,discharge CC,23731,12424.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248362.94,0.1426,-0.0002,1714735962.0,2,2,discharge CC,23732,12434.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248372.94,0.1426,-0.0002,1714735972.0,2,2,discharge CC,23733,12444.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248382.94,0.1425,-0.0002,1714735982.0,2,2,discharge CC,23734,12454.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248392.94,0.1424,-0.0002,1714735992.0,2,2,discharge CC,23735,12464.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248402.94,0.1424,-0.0002,1714736002.0,2,2,discharge CC,23736,12474.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248412.94,0.1423,-0.0002,1714736012.0,2,2,discharge CC,23737,12484.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248422.94,0.1422,-0.0002,1714736022.0,2,2,discharge CC,23738,12494.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248432.94,0.1422,-0.0002,1714736032.0,2,2,discharge CC,23739,12504.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248442.94,0.1421,-0.0002,1714736042.0,2,2,discharge CC,23740,12514.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248452.94,0.1421,-0.0002,1714736052.0,2,2,discharge CC,23741,12524.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248462.94,0.142,-0.0002,1714736062.0,2,2,discharge CC,23742,12534.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248472.94,0.1419,-0.0002,1714736072.0,2,2,discharge CC,23743,12544.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248482.94,0.1419,-0.0002,1714736082.0,2,2,discharge CC,23744,12554.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248492.94,0.1418,-0.0002,1714736092.0,2,2,discharge CC,23745,12564.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248502.94,0.1417,-0.0002,1714736102.0,2,2,discharge CC,23746,12574.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248512.94,0.1417,-0.0002,1714736112.0,2,2,discharge CC,23747,12584.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248522.94,0.1416,-0.0002,1714736122.0,2,2,discharge CC,23748,12594.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248532.94,0.1415,-0.0002,1714736132.0,2,2,discharge CC,23749,12604.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248542.94,0.1415,-0.0002,1714736142.0,2,2,discharge CC,23750,12614.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248552.94,0.1414,-0.0002,1714736152.0,2,2,discharge CC,23751,12624.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248562.94,0.1414,-0.0002,1714736162.0,2,2,discharge CC,23752,12634.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248572.94,0.1413,-0.0002,1714736172.0,2,2,discharge CC,23753,12644.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248582.94,0.1412,-0.0002,1714736182.0,2,2,discharge CC,23754,12654.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248592.94,0.1411,-0.0002,1714736192.0,2,2,discharge CC,23755,12664.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248602.94,0.1411,-0.0002,1714736202.0,2,2,discharge CC,23756,12674.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248612.94,0.141,-0.0002,1714736212.0,2,2,discharge CC,23757,12684.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248622.94,0.1409,-0.0002,1714736222.0,2,2,discharge CC,23758,12694.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248632.94,0.1409,-0.0002,1714736232.0,2,2,discharge CC,23759,12704.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248642.94,0.1408,-0.0002,1714736242.0,2,2,discharge CC,23760,12714.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248652.94,0.1407,-0.0002,1714736252.0,2,2,discharge CC,23761,12724.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248662.94,0.1407,-0.0002,1714736262.0,2,2,discharge CC,23762,12734.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248672.94,0.1406,-0.0002,1714736272.0,2,2,discharge CC,23763,12744.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248682.94,0.1406,-0.0002,1714736282.0,2,2,discharge CC,23764,12754.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248692.94,0.1405,-0.0002,1714736292.0,2,2,discharge CC,23765,12764.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248702.94,0.1404,-0.0002,1714736302.0,2,2,discharge CC,23766,12774.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248712.94,0.1404,-0.0002,1714736312.0,2,2,discharge CC,23767,12784.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248722.94,0.1403,-0.0002,1714736322.0,2,2,discharge CC,23768,12794.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248732.94,0.1402,-0.0002,1714736332.0,2,2,discharge CC,23769,12804.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248742.94,0.1402,-0.0002,1714736342.0,2,2,discharge CC,23770,12814.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248752.94,0.1401,-0.0002,1714736352.0,2,2,discharge CC,23771,12824.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248762.94,0.14,-0.0002,1714736362.0,2,2,discharge CC,23772,12834.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248772.94,0.1399,-0.0002,1714736372.0,2,2,discharge CC,23773,12844.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248782.94,0.1399,-0.0002,1714736382.0,2,2,discharge CC,23774,12854.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248792.94,0.1398,-0.0002,1714736392.0,2,2,discharge CC,23775,12864.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248802.94,0.1398,-0.0002,1714736402.0,2,2,discharge CC,23776,12874.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248812.94,0.1397,-0.0002,1714736412.0,2,2,discharge CC,23777,12884.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248822.94,0.1396,-0.0002,1714736422.0,2,2,discharge CC,23778,12894.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248832.94,0.1396,-0.0002,1714736432.0,2,2,discharge CC,23779,12904.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248842.94,0.1395,-0.0002,1714736442.0,2,2,discharge CC,23780,12914.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248852.94,0.1394,-0.0002,1714736452.0,2,2,discharge CC,23781,12924.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248862.94,0.1393,-0.0002,1714736462.0,2,2,discharge CC,23782,12934.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248872.94,0.1393,-0.0002,1714736472.0,2,2,discharge CC,23783,12944.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248882.94,0.1392,-0.0002,1714736482.0,2,2,discharge CC,23784,12954.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248892.94,0.1391,-0.0002,1714736492.0,2,2,discharge CC,23785,12964.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248902.94,0.1391,-0.0002,1714736502.0,2,2,discharge CC,23786,12974.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248912.94,0.139,-0.0002,1714736512.0,2,2,discharge CC,23787,12984.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248922.94,0.1389,-0.0002,1714736522.0,2,2,discharge CC,23788,12994.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248932.94,0.1389,-0.0002,1714736532.0,2,2,discharge CC,23789,13004.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248942.94,0.1388,-0.0002,1714736542.0,2,2,discharge CC,23790,13014.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248952.94,0.1387,-0.0002,1714736552.0,2,2,discharge CC,23791,13024.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248962.94,0.1386,-0.0002,1714736562.0,2,2,discharge CC,23792,13034.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248972.94,0.1386,-0.0002,1714736572.0,2,2,discharge CC,23793,13044.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248982.94,0.1385,-0.0002,1714736582.0,2,2,discharge CC,23794,13054.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
248992.94,0.1384,-0.0002,1714736592.0,2,2,discharge CC,23795,13064.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
249002.94,0.1384,-0.0002,1714736602.0,2,2,discharge CC,23796,13074.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
249012.94,0.1383,-0.0002,1714736612.0,2,2,discharge CC,23797,13084.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
249022.94,0.1382,-0.0002,1714736622.0,2,2,discharge CC,23798,13094.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
249032.94,0.1381,-0.0002,1714736632.0,2,2,discharge CC,23799,13104.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
249042.94,0.1381,-0.0002,1714736642.0,2,2,discharge CC,23800,13114.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
249052.94,0.138,-0.0002,1714736652.0,2,2,discharge CC,23801,13124.11,0.0,0.0006,0.0,0.0002,0.0,0.0,0.0
