test_time_second,voltage_volt,current_ampere,unix_time_second,cycle_count,step_id,record_index,step_time_second,power_watt,dc_internal_resistance_ohm,ac_internal_resistance_ohm,temperature_t1_celsius
74549.7459,2.956626,22.50189,1697028703.4069998,1,56,102168,3.0004,66.52967302314,,,25.97485
74549.8458,2.956954,22.50177,1697028703.507,1,56,102169,3.1003,66.53669880858,,,25.97485
74549.9457,2.957424,22.50163,1697028703.6069999,1,56,102170,3.2002,66.54686060112,,,25.97485
74550.046,2.957833,22.50171,1697028703.707,1,56,102171,3.3005,66.55630039443,,,25.89079
74550.1455,2.958246,22.50156,1697028703.807,1,56,102172,3.4,66.56514986376,,,25.89079
74550.2456,2.958715,22.5015,1697028703.9069998,1,56,102173,3.5001,66.5755255725,,,25.89079
74550.346,2.959094,22.50146,1697028704.007,1,56,102174,3.6005,66.58393527724,,,25.89079
74550.4459,2.959453,22.50163,1697028704.1069999,1,56,102175,3.7004,66.59251640839,,,25.89079
74550.5455,2.959872,22.50163,1697028704.207,1,56,102176,3.8,66.60194459136,,,25.89079
74550.6457,2.960227,22.50168,1697028704.307,1,56,102177,3.9002,66.61008068136,,,25.89079
74550.7459,2.960625,22.50179,1697028704.4069998,1,56,102178,4.0004,66.61936201875,,,25.78271
74550.8456,2.960992,22.50186,1697028704.507,1,56,102179,4.1001,66.62782744512,,,25.78271
74550.9455,2.961318,22.50188,1697028704.6069999,1,56,102180,4.2,66.63522227784,,,25.78271
74551.0457,2.96173,22.50172,1697028704.707,1,56,102181,4.3002,66.6440191756,,,25.78271
74551.1458,2.96216,22.50176,1697028704.807,1,56,102182,4.4003,66.6538134016,,,25.78271
74551.2459,2.962515,22.5018,1697028704.9069998,1,56,102183,4.5004,66.661920027,,,25.78271
74551.3461,2.962897,22.50189,1697028705.007,1,56,102184,4.6006,66.67078237533,,,25.78271
74551.4455,2.963228,22.50179,1697028705.1069999,1,56,102185,4.7,66.67793417812,,,25.88163
74551.5458,2.963599,22.50194,1697028705.207,1,56,102186,4.8003,66.68672688206,,,25.88163
74551.6457,2.96392,22.50191,1697028705.307,1,56,102187,4.9002,66.6938610872,,,25.88163
74551.7458,2.96429,22.50194,1697028705.4069998,1,56,102188,5.0003,66.7022757226,,,25.88163
74551.7464,2.96429,22.50194,1697028705.408,1,56,102189,5.0009,66.7022757226,0.002475782,,25.8816300085047
74551.8764,2.791897,0.0,1697028705.5379999,1,57,102190,0.1001,0.0,,,25.88163
74551.9769,2.789794,0.0,1697028705.638,1,57,102191,0.2006,0.0,,,25.88163
74552.0767,2.789109,0.0,1697028705.738,1,57,102192,0.3004,0.0,,,25.88163
74552.1767,2.788504,0.0,1697028705.8379998,1,57,102193,0.4004,0.0,,,25.95691
74552.2766,2.788015,0.0,1697028705.938,1,57,102194,0.5003,0.0,,,25.95691
74552.3768,2.787612,0.0,1697028706.0379999,1,57,102195,0.6005,0.0,,,25.95691
74552.4763,2.787221,0.0,1697028706.1369998,1,57,102196,0.7,0.0,,,25.95691
74552.5764,2.786871,0.0,1697028706.238,1,57,102197,0.8001,0.0,,,25.95691
74552.6765,2.786549,0.0,1697028706.3379998,1,57,102198,0.9002,0.0,,,25.95691
74552.7766,2.786239,0.0,1697028706.438,1,57,102199,1.0003,0.0,,,25.95691
74552.8768,2.786005,0.0,1697028706.5379999,1,57,102200,1.1005,0.0,,,25.87339
74552.9769,2.785781,0.0,1697028706.638,1,57,102201,1.2006,0.0,,,25.87339
74553.0764,2.785535,0.0,1697028706.738,1,57,102202,1.3001,0.0,,,25.87339
74553.1764,2.785275,0.0,1697028706.8379998,1,57,102203,1.4001,0.0,,,25.87339
74553.2765,2.785013,0.0,1697028706.938,1,57,102204,1.5002,0.0,,,25.87339
74553.3767,2.784809,0.0,1697028707.0379999,1,57,102205,1.6004,0.0,,,25.87339
74553.4768,2.784643,0.0,1697028707.138,1,57,102206,1.7005,0.0,,,25.87339
74553.5763,2.784392,0.0,1697028707.237,1,57,102207,1.8,0.0,,,25.82292
74553.6764,2.784264,0.0,1697028707.3379998,1,57,102208,1.9001,0.0,,,25.82292
74553.7765,2.783999,0.0,1697028707.438,1,57,102209,2.0002,0.0,,,25.82292
74553.8766,2.78394,0.0,1697028707.5379999,1,57,102210,2.1003,0.0,,,25.82292
74553.9766,2.783703,0.0,1697028707.638,1,57,102211,2.2003,0.0,,,25.82292
74554.0768,2.783533,0.0,1697028707.738,1,57,102212,2.3005,0.0,,,25.82292
74554.1764,2.783409,0.0,1697028707.8379998,1,57,102213,2.4001,0.0,,,25.82292
74554.2765,2.78329,0.0,1697028707.938,1,57,102214,2.5002,0.0,,,25.82292
74554.3766,2.783048,0.0,1697028708.0379999,1,57,102215,2.6003,0.0,,,25.96206
74554.4768,2.782916,0.0,1697028708.138,1,57,102216,2.7005,0.0,,,25.96206
74554.5763,2.782791,0.0,1697028708.237,1,57,102217,2.8,0.0,,,25.96206
74554.6765,2.782687,0.0,1697028708.3379998,1,57,102218,2.9002,0.0,,,25.96206
74554.7767,2.782507,0.0,1697028708.438,1,57,102219,3.0004,0.0,,,25.96206
74554.8767,2.782415,0.0,1697028708.5379999,1,57,102220,3.1004,0.0,,,25.96206
74554.9768,2.7823,0.0,1697028708.638,1,57,102221,3.2005,0.0,,,25.96206
74555.0764,2.782165,0.0,1697028708.738,1,57,102222,3.3001,0.0,,,25.96803
74555.1763,2.782107,0.0,1697028708.837,1,57,102223,3.4,0.0,,,25.96803
74555.2765,2.781934,0.0,1697028708.938,1,57,102224,3.5002,0.0,,,25.96803
74555.3768,2.781837,0.0,1697028709.0379999,1,57,102225,3.6005,0.0,,,25.96803
74555.4764,2.781702,0.0,1697028709.138,1,57,102226,3.7001,0.0,,,25.96803
74555.5764,2.781579,0.0,1697028709.238,1,57,102227,3.8001,0.0,,,25.96803
74555.6765,2.781504,0.0,1697028709.3379998,1,57,102228,3.9002,0.0,,,25.96803
74555.7764,2.781374,0.0,1697028709.438,1,57,102229,4.0001,0.0,,,25.76873
74555.8767,2.78129,0.0,1697028709.5379999,1,57,102230,4.1004,0.0,,,25.76873
74555.9768,2.781179,0.0,1697028709.638,1,57,102231,4.2005,0.0,,,25.76873
74556.0763,2.781035,0.0,1697028709.737,1,57,102232,4.3,0.0,,,25.76873
74556.1764,2.780908,0.0,1697028709.8379998,1,57,102233,4.4001,0.0,,,25.76873
74556.2765,2.780874,0.0,1697028709.938,1,57,102234,4.5002,0.0,,,25.76873
74556.3763,2.780785,0.0,1697028710.037,1,57,102235,4.6,0.0,,,25.76873
74556.4767,2.780667,0.0,1697028710.138,1,57,102236,4.7004,0.0,,,25.8842
74556.5763,2.78062,0.0,1697028710.237,1,57,102237,4.8,0.0,,,25.8842
74556.6764,2.780491,0.0,1697028710.3379998,1,57,102238,4.9001,0.0,,,25.8842
74556.7767,2.780398,0.0,1697028710.438,1,57,102239,5.0004,0.0,,,25.8842
74556.8766,2.780341,0.0,1697028710.5379999,1,57,102240,5.1003,0.0,,,25.8842
74556.9768,2.780282,0.0,1697028710.638,1,57,102241,5.2005,0.0,,,25.8842
74557.0764,2.7802,0.0,1697028710.738,1,57,102242,5.3001,0.0,,,25.8842
74557.1763,2.78011,0.0,1697028710.837,1,57,102243,5.4,0.0,,,26.02845
74557.2765,2.779998,0.0,1697028710.938,1,57,102244,5.5002,0.0,,,26.02845
74557.3767,2.779887,0.0,1697028711.0379999,1,57,102245,5.6004,0.0,,,26.02845
74557.4764,2.779832,0.0,1697028711.138,1,57,102246,5.7001,0.0,,,26.02845
74557.5763,2.779765,0.0,1697028711.237,1,57,102247,5.8,0.0,,,26.02845
74557.6763,2.779727,0.0,1697028711.337,1,57,102248,5.9,0.0,,,26.02845
74557.7765,2.779619,0.0,1697028711.438,1,57,102249,6.0002,0.0,,,26.02845
74557.8766,2.779585,0.0,1697028711.5379999,1,57,102250,6.1003,0.0,,,25.9221
74557.9768,2.779514,0.0,1697028711.638,1,57,102251,6.2005,0.0,,,25.9221
74558.0763,2.779448,0.0,1697028711.737,1,57,102252,6.3,0.0,,,25.9221
74558.1763,2.779406,0.0,1697028711.837,1,57,102253,6.4,0.0,,,25.9221
74558.2764,2.779316,0.0,1697028711.938,1,57,102254,6.5001,0.0,,,25.9221
74558.3767,2.779215,0.0,1697028712.0379999,1,57,102255,6.6004,0.0,,,25.9221
74558.4767,2.77917,0.0,1697028712.138,1,57,102256,6.7004,0.0,,,25.9221
74558.5765,2.779139,0.0,1697028712.238,1,57,102257,6.8002,0.0,,,25.9221
74558.6764,2.779066,0.0,1697028712.3379998,1,57,102258,6.9001,0.0,,,25.88336
74558.7763,2.778966,0.0,1697028712.437,1,57,102259,7.0,0.0,,,25.88336
74558.8769,2.778906,0.0,1697028712.5379999,1,57,102260,7.1006,0.0,,,25.88336
74558.9767,2.778864,0.0,1697028712.638,1,57,102261,7.2004,0.0,,,25.88336
74559.0767,2.778803,0.0,1697028712.738,1,57,102262,7.3004,0.0,,,25.88336
74559.1766,2.778734,0.0,1697028712.8379998,1,57,102263,7.4003,0.0,,,25.88336
74559.2763,2.778662,0.0,1697028712.937,1,57,102264,7.5,0.0,,,25.88336
74559.3765,2.778612,0.0,1697028713.0379999,1,57,102265,7.6002,0.0,,,25.88764
74559.4763,2.778611,0.0,1697028713.1369998,1,57,102266,7.7,0.0,,,25.88764
74559.5763,2.778514,0.0,1697028713.237,1,57,102267,7.8,0.0,,,25.88764
74559.6769,2.778482,0.0,1697028713.3379998,1,57,102268,7.9006,0.0,,,25.88764
74559.7763,2.778414,0.0,1697028713.437,1,57,102269,8.0,0.0,,,25.88764
74559.8765,2.778364,0.0,1697028713.5379999,1,57,102270,8.1002,0.0,,,25.88764
74559.9765,2.778334,0.0,1697028713.638,1,57,102271,8.2002,0.0,,,25.88764
74560.0767,2.778312,0.0,1697028713.738,1,57,102272,8.3004,0.0,,,26.02132
74560.1765,2.778201,0.0,1697028713.8379998,1,57,102273,8.4002,0.0,,,26.02132
74560.2764,2.77817,0.0,1697028713.938,1,57,102274,8.5001,0.0,,,26.02132
74560.3765,2.778191,0.0,1697028714.0379999,1,57,102275,8.6002,0.0,,,26.02132
74560.4766,2.778076,0.0,1697028714.138,1,57,102276,8.7003,0.0,,,26.02132
74560.5767,2.778061,0.0,1697028714.238,1,57,102277,8.8004,0.0,,,26.02132
74560.6766,2.777972,0.0,1697028714.3379998,1,57,102278,8.9003,0.0,,,26.02132
74560.7764,2.777994,0.0,1697028714.438,1,57,102279,9.0001,0.0,,,25.99512
74560.8768,2.777889,0.0,1697028714.5379999,1,57,102280,9.1005,0.0,,,25.99512
74560.9764,2.777852,0.0,1697028714.638,1,57,102281,9.2001,0.0,,,25.99512
74561.0769,2.777781,0.0,1697028714.738,1,57,102282,9.3006,0.0,,,25.99512
74561.1768,2.777785,0.0,1697028714.8379998,1,57,102283,9.4005,0.0,,,25.99512
74561.2764,2.777748,0.0,1697028714.938,1,57,102284,9.5001,0.0,,,25.99512
74561.3767,2.777661,0.0,1697028715.0379999,1,57,102285,9.6004,0.0,,,25.99512
74561.4763,2.777618,0.0,1697028715.1369998,1,57,102286,9.7,0.0,,,25.80924
74561.5768,2.777539,0.0,1697028715.238,1,57,102287,9.8005,0.0,,,25.80924
74561.6764,2.777549,0.0,1697028715.3379998,1,57,102288,9.9001,0.0,,,25.80924
74561.7767,2.777489,0.0,1697028715.438,1,57,102289,10.0004,0.0,,,25.80924
74561.8766,2.777437,0.0,1697028715.5379999,1,57,102290,10.1003,0.0,,,25.80924
74561.9764,2.77745,0.0,1697028715.638,1,57,102291,10.2001,0.0,,,25.80924
74562.0763,2.777397,0.0,1697028715.737,1,57,102292,10.3,0.0,,,25.80924
74562.1763,2.777389,0.0,1697028715.837,1,57,102293,10.4,0.0,,,25.9224
74562.2764,2.777272,0.0,1697028715.938,1,57,102294,10.5001,0.0,,,25.9224
74562.3766,2.777296,0.0,1697028716.0379999,1,57,102295,10.6003,0.0,,,25.9224
74562.4766,2.777231,0.0,1697028716.138,1,57,102296,10.7003,0.0,,,25.9224
74562.5765,2.77721,0.0,1697028716.238,1,57,102297,10.8002,0.0,,,25.9224
74562.6767,2.777167,0.0,1697028716.3379998,1,57,102298,10.9004,0.0,,,25.9224
74562.7768,2.777173,0.0,1697028716.438,1,57,102299,11.0005,0.0,,,25.9224
74562.8767,2.777141,0.0,1697028716.5379999,1,57,102300,11.1004,0.0,,,26.01818
74562.9767,2.777096,0.0,1697028716.638,1,57,102301,11.2004,0.0,,,26.01818
74563.0766,2.777067,0.0,1697028716.738,1,57,102302,11.3003,0.0,,,26.01818
74563.1764,2.77701,0.0,1697028716.8379998,1,57,102303,11.4001,0.0,,,26.01818
74563.2764,2.776992,0.0,1697028716.938,1,57,102304,11.5001,0.0,,,26.01818
74563.3764,2.776932,0.0,1697028717.0379999,1,57,102305,11.6001,0.0,,,26.01818
74563.4768,2.776936,0.0,1697028717.138,1,57,102306,11.7005,0.0,,,26.01818
74563.5765,2.776857,0.0,1697028717.238,1,57,102307,11.8002,0.0,,,26.01818
74563.6764,2.776832,0.0,1697028717.3379998,1,57,102308,11.9001,0.0,,,25.93523
74563.7765,2.776835,0.0,1697028717.438,1,57,102309,12.0002,0.0,,,25.93523
74563.8766,2.776792,0.0,1697028717.5379999,1,57,102310,12.1003,0.0,,,25.93523
74563.9767,2.77677,0.0,1697028717.638,1,57,102311,12.2004,0.0,,,25.93523
74564.0768,2.776714,0.0,1697028717.738,1,57,102312,12.3005,0.0,,,25.93523
74564.1765,2.776708,0.0,1697028717.8379998,1,57,102313,12.4002,0.0,,,25.93523
74564.2764,2.77664,0.0,1697028717.938,1,57,102314,12.5001,0.0,,,25.93523
74564.3766,2.776669,0.0,1697028718.0379999,1,57,102315,12.6003,0.0,,,25.81637
74564.4763,2.776629,0.0,1697028718.1369998,1,57,102316,12.7,0.0,,,25.81637
74564.5763,2.776563,0.0,1697028718.237,1,57,102317,12.8,0.0,,,25.81637
74564.6764,2.776499,0.0,1697028718.3379998,1,57,102318,12.9001,0.0,,,25.81637
74564.7765,2.776529,0.0,1697028718.438,1,57,102319,13.0002,0.0,,,25.81637
74564.8767,2.7765,0.0,1697028718.5379999,1,57,102320,13.1004,0.0,,,25.81637
74564.9767,2.776422,0.0,1697028718.638,1,57,102321,13.2004,0.0,,,25.81637
74565.0769,2.776425,0.0,1697028718.738,1,57,102322,13.3006,0.0,,,25.89734
74565.1763,2.776385,0.0,1697028718.837,1,57,102323,13.4,0.0,,,25.89734
74565.2764,2.776353,0.0,1697028718.938,1,57,102324,13.5001,0.0,,,25.89734
74565.3768,2.776338,0.0,1697028719.0379999,1,57,102325,13.6005,0.0,,,25.89734
74565.4768,2.776396,0.0,1697028719.138,1,57,102326,13.7005,0.0,,,25.89734
74565.5764,2.776259,0.0,1697028719.238,1,57,102327,13.8001,0.0,,,25.89734
74565.6767,2.776273,0.0,1697028719.3379998,1,57,102328,13.9004,0.0,,,25.89734
74565.7765,2.776242,0.0,1697028719.438,1,57,102329,14.0002,0.0,,,25.96147
74565.8767,2.7762,0.0,1697028719.5379999,1,57,102330,14.1004,0.0,,,25.96147
74565.9768,2.776206,0.0,1697028719.638,1,57,102331,14.2005,0.0,,,25.96147
74566.0769,2.776212,0.0,1697028719.738,1,57,102332,14.3006,0.0,,,25.96147
74566.1764,2.776146,0.0,1697028719.8379998,1,57,102333,14.4001,0.0,,,25.96147
74566.2765,2.776165,0.0,1697028719.938,1,57,102334,14.5002,0.0,,,25.96147
74566.3768,2.776155,0.0,1697028720.0379999,1,57,102335,14.6005,0.0,,,25.96147
74566.4763,2.776108,0.0,1697028720.1369998,1,57,102336,14.7,0.0,,,25.87339
74566.5767,2.776076,0.0,1697028720.238,1,57,102337,14.8004,0.0,,,25.87339
74566.6766,2.776085,0.0,1697028720.3379998,1,57,102338,14.9003,0.0,,,25.87339
74566.7766,2.775993,0.0,1697028720.438,1,57,102339,15.0003,0.0,,,25.87339
74566.7771,2.775993,0.0,1697028720.438,1,57,102340,15.0008,0.0,0.002475782,,25.8733528204155
74567.7852,2.775876,0.0,1697028721.4459999,1,58,102341,1.0002,0.0,,,25.79839
74568.7854,2.775681,0.0,1697028722.447,1,58,102342,2.0004,0.0,,,25.95773
74569.7855,2.775473,0.0,1697028723.447,1,58,102343,3.0005,0.0,,,25.83431
74570.7854,2.775312,0.0,1697028724.447,1,58,102344,4.0004,0.0,,,25.93436
74571.7851,2.77517,0.0,1697028725.4459999,1,58,102345,5.0001,0.0,,,25.99366
74572.7854,2.775089,0.0,1697028726.447,1,58,102346,6.0004,0.0,,,25.9093
74573.7853,2.775019,0.0,1697028727.4459999,1,58,102347,7.0003,0.0,,,26.01021
74574.7851,2.774868,0.0,1697028728.4459999,1,58,102348,8.0001,0.0,,,25.95519
74575.7853,2.774806,0.0,1697028729.4459999,1,58,102349,9.0003,0.0,,,25.91044
74576.7851,2.774657,0.0,1697028730.4459999,1,58,102350,10.0001,0.0,,,26.0196
74577.785,2.774635,0.0,1697028731.4459999,1,58,102351,11.0,0.0,,,25.94666
74578.785,2.774581,0.0,1697028732.4459999,1,58,102352,12.0,0.0,,,25.93696
74579.7853,2.774446,0.0,1697028733.4459999,1,58,102353,13.0003,0.0,,,26.00792
74580.7853,2.774436,0.0,1697028734.4459999,1,58,102354,14.0003,0.0,,,25.85228
74581.7854,2.774385,0.0,1697028735.447,1,58,102355,15.0004,0.0,,,25.95691
74582.7853,2.774333,0.0,1697028736.4459999,1,58,102356,16.0003,0.0,,,25.98056
74583.7852,2.774299,0.0,1697028737.4459999,1,58,102357,17.0002,0.0,,,25.92328
74584.7853,2.77426,0.0,1697028738.4459999,1,58,102358,18.0003,0.0,,,26.00251
74585.7853,2.774214,0.0,1697028739.4459999,1,58,102359,19.0003,0.0,,,25.81092
74586.7854,2.774239,0.0,1697028740.447,1,58,102360,20.0004,0.0,,,26.01477
74587.7854,2.774163,0.0,1697028741.447,1,58,102361,21.0004,0.0,,,25.91415
74588.7851,2.774126,0.0,1697028742.4459999,1,58,102362,22.0001,0.0,,,25.91929
74589.7851,2.774092,0.0,1697028743.4459999,1,58,102363,23.0001,0.0,,,26.03929
74590.7853,2.774065,0.0,1697028744.4459999,1,58,102364,24.0003,0.0,,,25.82974
74591.7853,2.774026,0.0,1697028745.4459999,1,58,102365,25.0003,0.0,,,25.99596
74592.7852,2.774026,0.0,1697028746.4459999,1,58,102366,26.0002,0.0,,,25.9401
74593.7851,2.773993,0.0,1697028747.4459999,1,58,102367,27.0001,0.0,,,25.89791
74594.7851,2.773984,0.0,1697028748.4459999,1,58,102368,28.0001,0.0,,,26.04013
74595.7853,2.773995,0.0,1697028749.4459999,1,58,102369,29.0003,0.0,,,25.80467
74596.7853,2.773928,0.0,1697028750.4459999,1,58,102370,30.0003,0.0,,,25.96347
74597.7852,2.773889,0.0,1697028751.4459999,1,58,102371,31.0002,0.0,,,26.00137
74598.7855,2.773912,0.0,1697028752.447,1,58,102372,32.0005,0.0,,,25.8922
74599.7851,2.77388,0.0,1697028753.4459999,1,58,102373,33.0001,0.0,,,25.97884
74600.7851,2.77388,0.0,1697028754.4459999,1,58,102374,34.0001,0.0,,,25.83687
74601.7853,2.773883,0.0,1697028755.4459999,1,58,102375,35.0003,0.0,,,25.89477
74602.7851,2.773829,0.0,1697028756.4459999,1,58,102376,36.0001,0.0,,,26.01335
74603.7851,2.773841,0.0,1697028757.4459999,1,58,102377,37.0001,0.0,,,25.7616
74604.785,2.773873,0.0,1697028758.4459999,1,58,102378,38.0,0.0,,,26.00282
74605.7851,2.773824,0.0,1697028759.4459999,1,58,102379,39.0001,0.0,,,25.82576
74606.785,2.773841,0.0,1697028760.4459999,1,58,102380,40.0,0.0,,,25.80724
74607.785,2.773757,0.0,1697028761.4459999,1,58,102381,41.0,0.0,,,26.00481
74608.7851,2.773812,0.0,1697028762.4459999,1,58,102382,42.0001,0.0,,,25.85883
74609.785,2.77378,0.0,1697028763.4459999,1,58,102383,43.0,0.0,,,25.9096
74610.785,2.773763,0.0,1697028764.4459999,1,58,102384,44.0,0.0,,,25.84914
74611.785,2.773803,0.0,1697028765.4459999,1,58,102385,45.0,0.0,,,25.85941
74612.7857,2.773785,0.0,1697028766.447,1,58,102386,46.0007,0.0,,,25.91385
74613.7854,2.773727,0.0,1697028767.447,1,58,102387,47.0004,0.0,,,25.86883
74614.7856,2.773796,0.0,1697028768.447,1,58,102388,48.0006,0.0,,,25.80153
74615.7851,2.773736,0.0,1697028769.4459999,1,58,102389,49.0001,0.0,,,25.99424
74616.7851,2.773789,0.0,1697028770.4459999,1,58,102390,50.0001,0.0,,,25.81491
74617.785,2.77371,0.0,1697028771.4459999,1,58,102391,51.0,0.0,,,25.78413
74618.7851,2.773703,0.0,1697028772.4459999,1,58,102392,52.0001,0.0,,,25.9304
74619.7855,2.773668,0.0,1697028773.447,1,58,102393,53.0005,0.0,,,25.77386
74620.7854,2.773639,0.0,1697028774.447,1,58,102394,54.0004,0.0,,,25.92554
74621.7854,2.773723,0.0,1697028775.447,1,58,102395,55.0004,0.0,,,25.93436
74622.7853,2.773678,0.0,1697028776.4459999,1,58,102396,56.0003,0.0,,,25.78613
74623.7853,2.773667,0.0,1697028777.4459999,1,58,102397,57.0003,0.0,,,25.88534
74624.7853,2.773701,0.0,1697028778.4459999,1,58,102398,58.0003,0.0,,,25.91528
74625.7852,2.773635,0.0,1697028779.4459999,1,58,102399,59.0002,0.0,,,25.76274
74626.7851,2.773612,0.0,1697028780.4459999,1,58,102400,60.0001,0.0,,,25.87139
74627.7851,2.773648,0.0,1697028781.4459999,1,58,102401,61.0001,0.0,,,25.90845
74628.785,2.773667,0.0,1697028782.4459999,1,58,102402,62.0,0.0,,,25.72764
74629.7855,2.773659,0.0,1697028783.447,1,58,102403,63.0005,0.0,,,25.82149
74630.7854,2.773643,0.0,1697028784.447,1,58,102404,64.0004,0.0,,,25.80637
74631.7855,2.773572,0.0,1697028785.447,1,58,102405,65.0005,0.0,,,25.69003
74632.7854,2.773651,0.0,1697028786.447,1,58,102406,66.0004,0.0,,,25.80806
74633.7853,2.773634,0.0,1697028787.4459999,1,58,102407,67.0003,0.0,,,25.79697
74634.7851,2.773531,0.0,1697028788.4459999,1,58,102408,68.0001,0.0,,,25.69371
74635.7851,2.773567,0.0,1697028789.4459999,1,58,102409,69.0001,0.0,,,25.93811
74636.785,2.773645,0.0,1697028790.4459999,1,58,102410,70.0,0.0,,,25.87508
74637.785,2.773597,0.0,1697028791.4459999,1,58,102411,71.0,0.0,,,25.73024
74638.7858,2.773615,0.0,1697028792.447,1,58,102412,72.0008,0.0,,,25.87366
74639.785,2.773589,0.0,1697028793.4459999,1,58,102413,73.0,0.0,,,25.87765
74640.785,2.773642,0.0,1697028794.4459999,1,58,102414,74.0,0.0,,,25.78985
74641.7854,2.773651,0.0,1697028795.447,1,58,102415,75.0004,0.0,,,25.86967
74642.7853,2.773643,0.0,1697028796.4459999,1,58,102416,76.0003,0.0,,,25.9455
74643.7852,2.773525,0.0,1697028797.4459999,1,58,102417,77.0002,0.0,,,25.75305
74644.7852,2.773607,0.0,1697028798.4459999,1,58,102418,78.0002,0.0,,,25.8865
74645.7852,2.773584,0.0,1697028799.4459999,1,58,102419,79.0002,0.0,,,25.96259
74646.7851,2.77362,0.0,1697028800.4459999,1,58,102420,80.0001,0.0,,,25.79154
74647.7851,2.773587,0.0,1697028801.4459999,1,58,102421,81.0001,0.0,,,25.8118
74648.7855,2.773651,0.0,1697028802.447,1,58,102422,82.0005,0.0,,,25.86396
74649.7855,2.773563,0.0,1697028803.447,1,58,102423,83.0005,0.0,,,25.82607
74650.7853,2.773587,0.0,1697028804.4459999,1,58,102424,84.0003,0.0,,,25.77359
74651.7853,2.773578,0.0,1697028805.4459999,1,58,102425,85.0003,0.0,,,25.89247
74652.7853,2.773578,0.0,1697028806.4459999,1,58,102426,86.0003,0.0,,,25.81978
74653.785,2.773551,0.0,1697028807.4459999,1,58,102427,87.0,0.0,,,25.91757
74654.7851,2.773567,0.0,1697028808.4459999,1,58,102428,88.0001,0.0,,,25.89504
74655.7851,2.773624,0.0,1697028809.4459999,1,58,102429,89.0001,0.0,,,25.80694
74656.7857,2.773561,0.0,1697028810.447,1,58,102430,90.0007,0.0,,,25.9093
74657.7856,2.773592,0.0,1697028811.447,1,58,102431,91.0006,0.0,,,25.94209
74658.7855,2.773565,0.0,1697028812.447,1,58,102432,92.0005,0.0,,,25.78498
74659.7855,2.773575,0.0,1697028813.447,1,58,102433,93.0005,0.0,,,25.91872
74660.7855,2.773591,0.0,1697028814.447,1,58,102434,94.0005,0.0,,,25.95861
74661.7855,2.773633,0.0,1697028815.447,1,58,102435,95.0005,0.0,,,25.80238
74662.7854,2.773601,0.0,1697028816.447,1,58,102436,96.0004,0.0,,,25.94011
74663.7853,2.773541,0.0,1697028817.4459999,1,58,102437,97.0003,0.0,,,25.82948
74664.7852,2.773553,0.0,1697028818.4459999,1,58,102438,98.0002,0.0,,,25.78498
74665.7852,2.773558,0.0,1697028819.4459999,1,58,102439,99.0002,0.0,,,25.92784
74666.7851,2.773566,0.0,1697028820.4459999,1,58,102440,100.0001,0.0,,,25.83063
74667.785,2.773556,0.0,1697028821.4459999,1,58,102441,101.0,0.0,,,25.82235
74668.785,2.773572,0.0,1697028822.4459999,1,58,102442,102.0,0.0,,,25.90217
74669.7855,2.773523,0.0,1697028823.447,1,58,102443,103.0005,0.0,,,25.79755
74670.7853,2.773578,0.0,1697028824.4459999,1,58,102444,104.0003,0.0,,,25.89592
74671.7852,2.773559,0.0,1697028825.4459999,1,58,102445,105.0002,0.0,,,25.78299
74672.7853,2.773509,0.0,1697028826.4459999,1,58,102446,106.0003,0.0,,,25.84175
74673.7852,2.773571,0.0,1697028827.4459999,1,58,102447,107.0002,0.0,,,25.87937
74674.7852,2.773489,0.0,1697028828.4459999,1,58,102448,108.0002,0.0,,,25.74876
74675.785,2.773546,0.0,1697028829.4459999,1,58,102449,109.0,0.0,,,25.86512
74676.7853,2.773592,0.0,1697028830.4459999,1,58,102450,110.0003,0.0,,,25.8135
74677.7852,2.773551,0.0,1697028831.4459999,1,58,102451,111.0002,0.0,,,25.77042
74678.7853,2.773528,0.0,1697028832.4459999,1,58,102452,112.0003,0.0,,,25.84714
74679.7852,2.773568,0.0,1697028833.4459999,1,58,102453,113.0002,0.0,,,25.75022
74680.7852,2.773525,0.0,1697028834.4459999,1,58,102454,114.0002,0.0,,,25.81778
74681.7852,2.773531,0.0,1697028835.4459999,1,58,102455,115.0002,0.0,,,25.78613
74682.7853,2.773549,0.0,1697028836.4459999,1,58,102456,116.0003,0.0,,,25.74734
74683.7852,2.773553,0.0,1697028837.4459999,1,58,102457,117.0002,0.0,,,25.8386
74684.7854,2.773544,0.0,1697028838.447,1,58,102458,118.0004,0.0,,,25.789
74685.7852,2.773516,0.0,1697028839.4459999,1,58,102459,119.0002,0.0,,,25.86113
74686.7852,2.773542,0.0,1697028840.4459999,1,58,102460,120.0002,0.0,,,25.83975
74686.7857,2.773542,0.0,1697028840.447,1,58,102461,120.0007,0.0,0.002475782,,25.839749988011
74686.9322,2.575608,-24.99899,1697028840.593,1,59,102462,0.1002,-64.38759863592,,,25.83975
74687.0324,2.572924,-25.0036,1697028840.694,1,59,102463,0.2004,-64.3323625264,,,25.83975
74687.132,2.57169,-24.99954,1697028840.793,1,59,102464,0.3,-64.2910670226,,,25.83975
74687.2326,2.570694,-25.0048,1697028840.8939998,1,59,102465,0.4006,-64.2796893312,,,25.83975
74687.3321,2.569568,-25.00337,1697028840.993,1,59,102466,0.5001,-64.24785944416,,,25.80867
74687.4322,2.568809,-25.00204,1697028841.093,1,59,102467,0.6002,-64.22546537036,,,25.80867
