test_time_second,voltage_volt,current_ampere,unix_time_second,cycle_count,step_count,ambient_temperature_celsius,record_index,step_time_second,step_cumulative_capacity_ah,step_cumulative_energy_wh,temperature_t1_celsius
137286.2,2.9712,0.0,1564716060.0,4,18,26.8791,5003,1925.68002,0.0,0.0,29.4342
137316.2,2.972,0.0,1564716120.0,4,18,26.8791,5004,1955.68002,0.0,0.0,29.3508
137346.2,2.9725,0.0,1564716120.0,4,18,26.8791,5005,1985.68002,0.0,0.0,29.2674
137376.2,2.9729,0.0,1564716180.0,4,18,26.8957,5006,2015.68002,0.0,0.0,29.2007
137406.2,2.9734,0.0,1564716180.0,4,18,26.8459,5007,2045.68002,0.0,0.0,29.1339
137436.2,2.974,0.0,1564716240.0,4,18,26.8293,5008,2075.68002,0.0,0.0,29.0505
137466.2,2.9743,0.0,1564716240.0,4,18,26.8127,5009,2105.68002,0.0,0.0,29.0005
137496.2,2.9747,0.0,1564716300.0,4,18,26.8293,5010,2135.68002,0.0,0.0,28.9505
137526.2,2.9752,0.0,1564716300.0,4,18,26.8127,5011,2165.68002,0.0,0.0,28.9004
137556.2,2.9757,0.0,1564716360.0,4,18,26.7795,5012,2195.68002,0.0,0.0,28.817
137586.2,2.9761,0.0,1564716360.0,4,18,26.7629,5013,2225.68002,0.0,0.0,28.767
137616.2,2.9767,0.0,1564716420.0,4,18,26.8293,5014,2255.68002,0.0,0.0,28.717
137646.2,2.9772,0.0,1564716420.0,4,18,26.7795,5015,2285.68002,0.0,0.0,28.6836
137676.2,2.9773,0.0,1564716480.0,4,18,26.7795,5016,2315.68002,0.0,0.0,28.6002
137706.2,2.9781,0.0,1564716480.0,4,18,26.7795,5017,2345.68002,0.0,0.0,28.5168
137736.2,2.9786,0.0,1564716540.0,4,18,26.7629,5018,2375.68002,0.0,0.0,28.5168
137766.2,2.9787,0.0,1564716540.0,4,18,26.7297,5019,2405.68002,0.0,0.0,28.4668
137796.2,2.9792,0.0,1564716600.0,4,18,26.7463,5020,2435.68002,0.0,0.0,28.4334
137826.2,2.9796,0.0,1564716600.0,4,18,26.7629,5021,2465.68002,0.0,0.0,28.3667
137856.2,2.9799,0.0,1564716660.0,4,18,26.7795,5022,2495.68002,0.0,0.0,28.3333
137886.2,2.9805,0.0,1564716660.0,4,18,26.7795,5023,2525.68002,0.0,0.0,28.3
137916.2,2.9807,0.0,1564716720.0,4,18,26.7131,5024,2555.68002,0.0,0.0,28.2666
137946.2,2.981,0.0,1564716720.0,4,18,26.7131,5025,2585.68002,0.0,0.0,28.2333
137976.2,2.9816,0.0,1564716780.0,4,18,26.7131,5026,2615.68002,0.0,0.0,28.1832
138006.2,2.9819,0.0,1564716780.0,4,18,26.7131,5027,2645.68002,0.0,0.0,28.1499
138036.2,2.9821,0.0,1564716840.0,4,18,26.7463,5028,2675.68002,0.0,0.0,28.0665
138066.2,2.9827,0.0,1564716840.0,4,18,26.7463,5029,2705.68002,0.0,0.0,28.0331
138096.2,2.9828,0.0,1564716900.0,4,18,26.7131,5030,2735.68002,0.0,0.0,27.9664
138126.2,2.9831,0.0,1564716900.0,4,18,26.7297,5031,2765.68002,0.0,0.0,27.9497
138156.2,2.9836,0.0,1564716960.0,4,18,26.7297,5032,2795.68002,0.0,0.0,27.933
138186.2,2.9839,0.0,1564716960.0,4,18,26.7463,5033,2825.68002,0.0,0.0,27.9164
138216.2,2.9842,0.0,1564717020.0,4,18,26.7297,5034,2855.68002,0.0,0.0,27.8663
138246.2,2.985,0.0,1564717020.0,4,18,26.7131,5035,2885.68002,0.0,0.0,27.8663
138276.2,2.9851,0.0,1564717080.0,4,18,26.7297,5036,2915.68002,0.0,0.0,27.8496
138306.2,2.9854,0.0,1564717080.0,4,18,26.7463,5037,2945.68002,0.0,0.0,27.833
138336.2,2.9859,0.0,1564717140.0,4,18,26.7463,5038,2975.68002,0.0,0.0,27.8163
138366.2,2.986,0.0,1564717140.0,4,18,26.7463,5039,3005.68002,0.0,0.0,27.7162
138396.2,2.9863,0.0,1564717200.0,4,18,26.7629,5040,3035.68002,0.0,0.0,27.7162
138426.2,2.9868,0.0,1564717200.0,4,18,26.7463,5041,3065.68002,0.0,0.0,27.6829
138456.2,2.9868,0.0,1564717260.0,4,18,26.7463,5042,3095.68002,0.0,0.0,27.6495
138486.2,2.9871,0.0,1564717260.0,4,18,26.7463,5043,3125.68002,0.0,0.0,27.6328
138516.2,2.9876,0.0,1564717320.0,4,18,26.7463,5044,3155.68002,0.0,0.0,27.5995
138546.2,2.9879,0.0,1564717320.0,4,18,26.7463,5045,3185.68002,0.0,0.0,27.5494
138576.2,2.9882,0.0,1564717380.0,4,18,26.7131,5046,3215.68002,0.0,0.0,27.5661
138606.2,2.9883,0.0,1564717380.0,4,18,26.7629,5047,3245.68002,0.0,0.0,27.5494
138636.2,2.9886,0.0,1564717440.0,4,18,26.7629,5048,3275.68002,0.0,0.0,27.5327
138666.2,2.9891,0.0,1564717440.0,4,18,26.7629,5049,3305.68002,0.0,0.0,27.5327
138696.2,2.9894,0.0,1564717500.0,4,18,26.7629,5050,3335.68002,0.0,0.0,27.4994
138726.2,2.9897,0.0,1564717500.0,4,18,26.7629,5051,3365.68002,0.0,0.0,27.4827
138756.2,2.9902,0.0,1564717560.0,4,18,26.7297,5052,3395.68002,0.0,0.0,27.4994
138786.2,2.9903,0.0,1564717560.0,4,18,26.7463,5053,3425.68002,0.0,0.0,27.4827
138816.2,2.9908,0.0,1564717620.0,4,18,26.7297,5054,3455.68002,0.0,0.0,27.3993
138846.2,2.9908,0.0,1564717620.0,4,18,26.7297,5055,3485.68002,0.0,0.0,27.4494
138876.2,2.9911,0.0,1564717680.0,4,18,26.7297,5056,3515.68002,0.0,0.0,27.4327
138906.2,2.9914,0.0,1564717680.0,4,18,26.7297,5057,3545.68002,0.0,0.0,27.416
138936.2,2.9917,0.0,1564717740.0,4,18,26.7297,5058,3575.68002,0.0,0.0,27.3993
138966.2,2.9918,0.0,1564717740.0,4,18,26.7463,5059,3605.68002,0.0,0.0,27.3993
138996.2,2.992,0.0,1564717800.0,4,18,26.7463,5060,3635.68002,0.0,0.0,27.366
139026.2,2.9924,0.0,1564717800.0,4,18,26.7463,5061,3665.68002,0.0,0.0,27.366
139056.2,2.9926,0.0,1564717860.0,4,18,26.7463,5062,3695.68002,0.0,0.0,27.2992
139086.2,2.9929,0.0,1564717860.0,4,18,26.7795,5063,3725.68002,0.0,0.0,27.3159
139116.2,2.9931,0.0,1564717920.0,4,18,26.7629,5064,3755.68002,0.0,0.0,27.3159
139146.2,2.9934,0.0,1564717920.0,4,18,26.7297,5065,3785.68002,0.0,0.0,27.2826
139176.2,2.9937,0.0,1564717980.0,4,18,26.7961,5066,3815.68002,0.0,0.0,27.2659
139206.2,2.9938,0.0,1564717980.0,4,18,26.7795,5067,3845.68002,0.0,0.0,27.2492
139236.2,2.994,0.0,1564718040.0,4,18,26.7131,5068,3875.68002,0.0,0.0,27.2492
139266.2,2.9943,0.0,1564718040.0,4,18,26.7961,5069,3905.68002,0.0,0.0,27.2492
139296.2,2.9946,0.0,1564718100.0,4,18,26.7297,5070,3935.68002,0.0,0.0,27.2492
139326.2,2.9949,0.0,1564718100.0,4,18,26.7463,5071,3965.68002,0.0,0.0,27.2492
139356.2,2.9952,0.0,1564718160.0,4,18,26.7297,5072,3995.68002,0.0,0.0,27.2325
139386.2,2.9953,0.0,1564718160.0,4,18,26.7297,5073,4025.68002,0.0,0.0,27.2158
139416.2,2.9957,0.0,1564718220.0,4,18,26.7297,5074,4055.68002,0.0,0.0,27.2158
139446.2,2.996,0.0,1564718220.0,4,18,26.7297,5075,4085.68002,0.0,0.0,27.1825
139476.2,2.9961,0.0,1564718280.0,4,18,26.7795,5076,4115.68002,0.0,0.0,27.1491
139506.2,2.9964,0.0,1564718280.0,4,18,26.7961,5077,4145.68002,0.0,0.0,27.1491
139536.2,2.9967,0.0,1564718340.0,4,18,26.7795,5078,4175.68002,0.0,0.0,27.1325
139566.2,2.9967,0.0,1564718340.0,4,18,26.7795,5079,4205.68002,0.0,0.0,27.1325
139596.2,2.997,0.0,1564718400.0,4,18,26.7629,5080,4235.68002,0.0,0.0,27.0991
139626.2,2.9973,0.0,1564718400.0,4,18,26.7463,5081,4265.68002,0.0,0.0,27.0657
139656.2,2.9975,0.0,1564718460.0,4,18,26.7463,5082,4295.68002,0.0,0.0,27.1325
139686.2,2.9976,0.0,1564718460.0,4,18,26.7297,5083,4325.68002,0.0,0.0,27.1158
139716.2,2.9978,0.0,1564718520.0,4,18,26.7131,5084,4355.68002,0.0,0.0,27.0991
139746.2,2.9979,0.0,1564718520.0,4,18,26.6965,5085,4385.68002,0.0,0.0,27.0657
139776.2,2.9981,0.0,1564718580.0,4,18,26.7463,5086,4415.68002,0.0,0.0,27.0491
139806.2,2.9987,0.0,1564718580.0,4,18,26.7131,5087,4445.68002,0.0,0.0,27.0491
139836.2,2.9986,0.0,1564718640.0,4,18,26.7297,5088,4475.68002,0.0,0.0,27.0491
139866.2,2.999,0.0,1564718640.0,4,18,26.7463,5089,4505.68002,0.0,0.0,27.0657
139896.2,2.999,0.0,1564718700.0,4,18,26.7131,5090,4535.68002,0.0,0.0,27.0491
139926.2,2.9992,0.0,1564718700.0,4,18,26.7131,5091,4565.68002,0.0,0.0,27.0657
139956.2,2.9995,0.0,1564718760.0,4,18,26.7297,5092,4595.68002,0.0,0.0,27.0491
139986.2,2.9998,0.0,1564718760.0,4,18,26.7297,5093,4625.68002,0.0,0.0,27.0491
140016.2,2.9999,0.0,1564718820.0,4,18,26.7297,5094,4655.68002,0.0,0.0,27.0657
140046.2,3.0001,0.0,1564718820.0,4,18,26.7463,5095,4685.68002,0.0,0.0,27.0491
140076.2,3.0004,0.0,1564718880.0,4,18,26.7297,5096,4715.68002,0.0,0.0,27.0157
140106.2,3.0007,0.0,1564718880.0,4,18,26.7629,5097,4745.68002,0.0,0.0,27.0157
140136.2,3.001,0.0,1564718940.0,4,18,26.6965,5098,4775.68002,0.0,0.0,26.9823
140166.2,3.0013,0.0,1564718940.0,4,18,26.7463,5099,4805.68002,0.0,0.0,26.999
140196.2,3.0013,0.0,1564719000.0,4,18,26.7297,5100,4835.68002,0.0,0.0,26.9823
140226.2,3.0014,0.0,1564719000.0,4,18,26.7297,5101,4865.68002,0.0,0.0,26.9823
140256.2,3.0016,0.0,1564719060.0,4,18,26.7297,5102,4895.68002,0.0,0.0,26.9823
140286.2,3.0018,0.0,1564719060.0,4,18,26.7297,5103,4925.68002,0.0,0.0,26.9823
140316.2,3.0019,0.0,1564719120.0,4,18,26.7463,5104,4955.68002,0.0,0.0,26.9823
140346.2,3.0022,0.0,1564719120.0,4,18,26.7463,5105,4985.68002,0.0,0.0,26.9823
140376.2,3.0024,0.0,1564719180.0,4,18,26.7131,5106,5015.68002,0.0,0.0,26.9823
140406.2,3.0027,0.0,1564719180.0,4,18,26.7131,5107,5045.68002,0.0,0.0,26.9657
140436.2,3.0028,0.0,1564719240.0,4,18,26.7297,5108,5075.68002,0.0,0.0,26.9823
140466.2,3.0028,0.0,1564719240.0,4,18,26.7629,5109,5105.68002,0.0,0.0,26.9657
140496.2,3.003,0.0,1564719300.0,4,18,26.7131,5110,5135.68002,0.0,0.0,26.949
140526.2,3.0031,0.0,1564719300.0,4,18,26.7297,5111,5165.68002,0.0,0.0,26.9323
140556.2,3.0033,0.0,1564719360.0,4,18,26.7297,5112,5195.68002,0.0,0.0,26.9323
140586.2,3.0036,0.0,1564719360.0,4,18,26.7463,5113,5225.68002,0.0,0.0,26.9323
140616.2,3.0039,0.0,1564719420.0,4,18,26.7131,5114,5255.68002,0.0,0.0,26.9156
140646.2,3.004,0.0,1564719420.0,4,18,26.7131,5115,5285.68002,0.0,0.0,26.9156
140676.2,3.0039,0.0,1564719480.0,4,18,26.6799,5116,5315.68002,0.0,0.0,26.8823
140706.2,3.0045,0.0,1564719480.0,4,18,26.6799,5117,5345.68002,0.0,0.0,26.949
140736.2,3.0043,0.0,1564719540.0,4,18,26.6799,5118,5375.68002,0.0,0.0,26.9657
140766.2,3.0047,0.0,1564719540.0,4,18,26.6965,5119,5405.68002,0.0,0.0,26.9156
140796.2,3.0048,0.0,1564719600.0,4,18,26.7131,5120,5435.68002,0.0,0.0,26.8989
140826.2,3.0051,0.0,1564719600.0,4,18,26.7297,5121,5465.68002,0.0,0.0,26.9156
140856.2,3.0053,0.0,1564719660.0,4,18,26.7297,5122,5495.68002,0.0,0.0,26.9156
140886.2,3.0054,0.0,1564719660.0,4,18,26.7297,5123,5525.68002,0.0,0.0,26.8989
140916.2,3.0056,0.0,1564719720.0,4,18,26.7131,5124,5555.68002,0.0,0.0,26.8989
140946.2,3.0057,0.0,1564719720.0,4,18,26.7131,5125,5585.68002,0.0,0.0,26.8989
140976.2,3.0059,0.0,1564719780.0,4,18,26.7297,5126,5615.68002,0.0,0.0,26.8823
141006.2,3.0062,0.0,1564719780.0,4,18,26.7131,5127,5645.68002,0.0,0.0,26.8823
141036.2,3.0062,0.0,1564719840.0,4,18,26.7131,5128,5675.68002,0.0,0.0,26.8989
141066.2,3.0063,0.0,1564719840.0,4,18,26.7297,5129,5705.68002,0.0,0.0,26.9156
141096.2,3.0065,0.0,1564719900.0,4,18,26.7131,5130,5735.68002,0.0,0.0,26.8823
141126.2,3.0068,0.0,1564719900.0,4,18,26.7297,5131,5765.68002,0.0,0.0,26.9156
141156.2,3.0068,0.0,1564719960.0,4,18,26.7131,5132,5795.68002,0.0,0.0,26.9156
141186.2,3.0069,0.0,1564719960.0,4,18,26.7131,5133,5825.68002,0.0,0.0,26.9156
141216.2,3.0072,0.0,1564720020.0,4,18,26.6965,5134,5855.68002,0.0,0.0,26.9156
141246.2,3.0074,0.0,1564720020.0,4,18,26.7131,5135,5885.68002,0.0,0.0,26.9156
141276.2,3.0074,0.0,1564720080.0,4,18,26.7131,5136,5915.68002,0.0,0.0,26.9156
141306.2,3.0077,0.0,1564720080.0,4,18,26.7131,5137,5945.68002,0.0,0.0,26.9323
141336.2,3.0079,0.0,1564720140.0,4,18,26.7297,5138,5975.68002,0.0,0.0,26.8656
141366.2,3.008,0.0,1564720140.0,4,18,26.7463,5139,6005.68002,0.0,0.0,26.8823
141396.2,3.0082,0.0,1564720200.0,4,18,26.7629,5140,6035.68002,0.0,0.0,26.8823
141426.2,3.0083,0.0,1564720200.0,4,18,26.7297,5141,6065.68002,0.0,0.0,26.8656
141456.2,3.0085,0.0,1564720260.0,4,18,26.7297,5142,6095.68002,0.0,0.0,26.8656
141486.2,3.0085,0.0,1564720260.0,4,18,26.7131,5143,6125.68002,0.0,0.0,26.8656
141516.2,3.0086,0.0,1564720320.0,4,18,26.7131,5144,6155.68002,0.0,0.0,26.9156
141546.2,3.0088,0.0,1564720320.0,4,18,26.7131,5145,6185.68002,0.0,0.0,26.8489
141576.2,3.0089,0.0,1564720380.0,4,18,26.7297,5146,6215.68002,0.0,0.0,26.8989
141606.2,3.0092,0.0,1564720380.0,4,18,26.7297,5147,6245.68002,0.0,0.0,26.8989
141636.2,3.0091,0.0,1564720440.0,4,18,26.7297,5148,6275.68002,0.0,0.0,26.9156
141666.2,3.0095,0.0,1564720440.0,4,18,26.7297,5149,6305.68002,0.0,0.0,26.8489
141696.2,3.0095,0.0,1564720500.0,4,18,26.7463,5150,6335.68002,0.0,0.0,26.8489
141726.2,3.0097,0.0,1564720500.0,4,18,26.7131,5151,6365.68002,0.0,0.0,26.8656
141756.2,3.0098,0.0,1564720560.0,4,18,26.7463,5152,6395.68002,0.0,0.0,26.8656
141786.2,3.0098,0.0,1564720560.0,4,18,26.7297,5153,6425.68002,0.0,0.0,26.8489
141816.2,3.0103,0.0,1564720620.0,4,18,26.7297,5154,6455.68002,0.0,0.0,26.8489
141846.2,3.0105,0.0,1564720620.0,4,18,26.6965,5155,6485.68002,0.0,0.0,26.8656
141876.2,3.0103,0.0,1564720680.0,4,18,26.7131,5156,6515.68002,0.0,0.0,26.8489
141906.2,3.0106,0.0,1564720680.0,4,18,26.6965,5157,6545.68002,0.0,0.0,26.8489
141936.2,3.0106,0.0,1564720740.0,4,18,26.6799,5158,6575.68002,0.0,0.0,26.8322
141966.2,3.0108,0.0,1564720740.0,4,18,26.6633,5159,6605.68002,0.0,0.0,26.8489
141996.2,3.0109,0.0,1564720800.0,4,18,26.6799,5160,6635.68002,0.0,0.0,26.8823
142026.2,3.0111,0.0,1564720800.0,4,18,26.6633,5161,6665.68002,0.0,0.0,26.8823
142056.2,3.0112,0.0,1564720860.0,4,18,26.6633,5162,6695.68002,0.0,0.0,26.8823
142086.2,3.0115,0.0,1564720860.0,4,18,26.6633,5163,6725.68002,0.0,0.0,26.8989
142116.2,3.0115,0.0,1564720920.0,4,18,26.6633,5164,6755.68002,0.0,0.0,26.8989
142146.2,3.0117,0.0,1564720920.0,4,18,26.6799,5165,6785.68002,0.0,0.0,26.9156
142176.2,3.012,0.0,1564720980.0,4,18,26.6633,5166,6815.68002,0.0,0.0,26.8989
142206.2,3.012,0.0,1564720980.0,4,18,26.6799,5167,6845.68002,0.0,0.0,26.9156
142236.2,3.0123,0.0,1564721040.0,4,18,26.6799,5168,6875.68002,0.0,0.0,26.8322
142266.2,3.0123,0.0,1564721040.0,4,18,26.6799,5169,6905.68002,0.0,0.0,26.8489
142296.2,3.0123,0.0,1564721100.0,4,18,26.6799,5170,6935.68002,0.0,0.0,26.8322
142326.2,3.0124,0.0,1564721100.0,4,18,26.6633,5171,6965.68002,0.0,0.0,26.8155
142356.2,3.0126,0.0,1564721160.0,4,18,26.6799,5172,6995.68002,0.0,0.0,26.8489
142386.2,3.0127,0.0,1564721160.0,4,18,26.6965,5173,7025.68002,0.0,0.0,26.8322
142416.2,3.0129,0.0,1564721220.0,4,18,26.6965,5174,7055.68002,0.0,0.0,26.8489
142446.2,3.0129,0.0,1564721220.0,4,18,26.6965,5175,7085.68002,0.0,0.0,26.8489
142476.2,3.013,0.0,1564721280.0,4,18,26.6965,5176,7115.68002,0.0,0.0,26.8322
142506.2,3.0132,0.0,1564721280.0,4,18,26.6965,5177,7145.68002,0.0,0.0,26.8155
142536.2,3.0135,0.0,1564721340.0,4,18,26.6799,5178,7175.68002,0.0,0.0,26.7989
142560.52,3.0134,0.0,1564721340.0,4,18,26.6799,5179,7200.0,0.0,0.0,26.8155
142560.56,3.0687,1.50179,1564721340.0,4,19,26.6799,5180,0.04002,1.55e-05,4.755e-05,26.8155
142560.76,3.0835,1.50011,1564721340.0,4,19,26.6799,5181,0.24,9.884e-05,0.00030412,26.8155
142561.25,3.0945,1.49981,1564721340.0,4,19,26.6799,5182,0.73002,0.00030301,0.00093516,26.8155
142563.12,3.1049,1.49996,1564721340.0,4,19,26.6799,5183,2.59998,0.00108213,0.00335105,26.8155
142566.73,3.1151,1.50027,1564721400.0,4,19,26.6799,5184,6.21,0.00258619,0.00802927,26.8155
142571.37,3.1254,1.49981,1564721400.0,4,19,26.6799,5185,10.84998,0.00451941,0.0140617,26.8322
142576.58,3.1354,1.4995,1564721400.0,4,19,26.6799,5186,16.06002,0.00669011,0.0208572,26.8155
142582.33,3.1458,1.50011,1564721400.0,4,19,26.6633,5187,21.81,0.00908578,0.0283813,26.8155
142588.6,3.1559,1.49981,1564721400.0,4,19,26.6633,5188,28.08,0.0116981,0.0366128,26.7989
142595.23,3.1661,1.49996,1564721400.0,4,19,26.6633,5189,34.71,0.0144604,0.0453447,26.8489
142602.61,3.1762,1.49981,1564721400.0,4,19,26.6633,5190,42.09,0.0175352,0.0550956,26.8656
142610.54,3.1864,1.4995,1564721400.0,4,19,26.6633,5191,50.02002,0.0208392,0.0656069,26.8489
142619.24,3.1966,1.49966,1564721400.0,4,19,26.6633,5192,58.72002,0.024464,0.0771758,26.8489
142628.6,3.2067,1.50011,1564721460.0,4,19,26.6633,5193,68.08002,0.0283637,0.0896623,26.8489
142638.56,3.2169,1.50011,1564721460.0,4,19,26.6633,5194,78.04002,0.0325135,0.102991,26.8322
142649.19,3.227,1.49966,1564721460.0,4,19,26.6467,5195,88.66998,0.0369424,0.117261,26.8322
142660.76,3.2372,1.50027,1564721460.0,4,19,26.7131,5196,100.24002,0.0417629,0.132842,26.8155
142673.19,3.2474,1.49966,1564721460.0,4,19,26.7131,5197,112.66998,0.0469417,0.149633,26.8322
142686.35,3.2576,1.4995,1564721520.0,4,19,26.6965,5198,125.83002,0.0524247,0.167468,26.8155
142700.31,3.2677,1.49996,1564721520.0,4,19,26.7131,5199,139.78998,0.058241,0.186445,26.8322
142714.78,3.2779,1.50011,1564721520.0,4,19,26.7131,5200,154.26,0.0642698,0.206177,26.8489
142730.52,3.2882,1.4995,1564721520.0,4,19,26.6799,5201,169.99998,0.0708277,0.227707,26.8322
142747.1,3.2984,1.4992,1564721580.0,4,19,26.6799,5202,186.58002,0.0777356,0.250456,26.8489
142764.54,3.3085,1.50011,1564721580.0,4,19,26.6799,5203,204.01998,0.0850018,0.27446,26.8489
142782.68,3.3187,1.50027,1564721580.0,4,19,26.6799,5204,222.16002,0.0925596,0.299504,26.8656
142802.51,3.3289,1.50042,1564721580.0,4,19,26.6965,5205,241.99002,0.100822,0.326965,26.8823
142823.5,3.339,1.49981,1564721640.0,4,19,26.6799,5206,262.98,0.109567,0.356121,26.9156
142846.01,3.3491,1.49966,1564721640.0,4,19,26.6799,5207,285.49002,0.118945,0.387484,26.9156
142869.57,3.3591,1.49981,1564721700.0,4,19,26.6799,5208,309.04998,0.128762,0.42041,26.9323
142896.23,3.3692,1.50027,1564721700.0,4,19,26.6799,5209,335.71002,0.139869,0.457779,26.949
142925.39,3.3793,1.50027,1564721700.0,4,19,26.6965,5210,364.87002,0.152018,0.498775,26.999
142955.39,3.3881,1.4995,1564721760.0,4,19,26.6965,5211,394.87002,0.164518,0.541072,27.0491
142985.39,3.3959,1.49981,1564721760.0,4,19,26.6965,5212,424.87002,0.177017,0.583473,27.0991
143015.39,3.4028,1.50011,1564721820.0,4,19,26.6799,5213,454.87002,0.189516,0.625964,27.1491
143045.39,3.4086,1.49981,1564721820.0,4,19,26.6965,5214,484.87002,0.202015,0.668531,27.2492
143075.39,3.4137,1.4995,1564721880.0,4,19,26.6965,5215,514.87002,0.214514,0.711167,27.3159
143105.39,3.4185,1.49996,1564721880.0,4,19,26.7131,5216,544.87002,0.227014,0.753866,27.366
143135.39,3.4232,1.50011,1564721940.0,4,19,26.7131,5217,574.87002,0.239513,0.796624,27.4494
143165.39,3.4278,1.50027,1564721940.0,4,19,26.7131,5218,604.87002,0.252012,0.83944,27.5161
143195.39,3.4324,1.50011,1564722000.0,4,19,26.7297,5219,634.87002,0.264511,0.882312,27.5828
143225.39,3.4366,1.49981,1564722000.0,4,19,26.7297,5220,664.87002,0.27701,0.925239,27.6495
143255.39,3.4408,1.50011,1564722060.0,4,19,26.7297,5221,694.87002,0.28951,0.96822,27.7329
143285.39,3.4449,1.4995,1564722060.0,4,19,26.7297,5222,724.87002,0.302009,1.01125,27.7829
143315.39,3.4491,1.49981,1564722120.0,4,19,26.7131,5223,754.87002,0.314508,1.05434,27.8163
143345.39,3.4533,1.50011,1564722120.0,4,19,26.7297,5224,784.87002,0.327007,1.09748,27.8663
143375.39,3.4569,1.49996,1564722180.0,4,19,26.7297,5225,814.87002,0.339506,1.14067,27.9164
143405.39,3.4603,1.49996,1564722180.0,4,19,26.7131,5226,844.87002,0.352006,1.1839,27.9998
143435.39,3.4632,1.49996,1564722240.0,4,19,26.6965,5227,874.87002,0.364505,1.22717,28.0164
143465.39,3.4655,1.50011,1564722240.0,4,19,26.7131,5228,904.87002,0.377004,1.27047,28.0998
143495.39,3.4676,1.49981,1564722300.0,4,19,26.6965,5229,934.87002,0.389503,1.3138,28.1165
143525.39,3.4697,1.50011,1564722300.0,4,19,26.7131,5230,964.87002,0.402002,1.35716,28.1666
143555.39,3.4717,1.50011,1564722360.0,4,19,26.7463,5231,994.87002,0.414502,1.40054,28.1832
143585.39,3.4737,1.49981,1564722360.0,4,19,26.7297,5232,1024.87002,0.427001,1.44395,28.2666
143615.39,3.4757,1.4995,1564722420.0,4,19,26.7131,5233,1054.87002,0.4395,1.48738,28.2666
143645.39,3.4775,1.50042,1564722420.0,4,19,26.7131,5234,1084.87002,0.451999,1.53084,28.2666
143675.39,3.4795,1.49996,1564722480.0,4,19,26.7131,5235,1114.87002,0.464499,1.57432,28.3333
143705.39,3.4818,1.49996,1564722480.0,4,19,26.7131,5236,1144.87002,0.476998,1.61782,28.3667
143735.39,3.4836,1.49966,1564722540.0,4,19,26.7131,5237,1174.87002,0.489497,1.66135,28.3333
143765.39,3.4859,1.50011,1564722540.0,4,19,26.7297,5238,1204.87002,0.501996,1.70491,28.3667
143795.39,3.4881,1.49996,1564722600.0,4,19,26.7297,5239,1234.87002,0.514495,1.7485,28.3667
143825.39,3.4902,1.49981,1564722600.0,4,19,26.7297,5240,1264.87002,0.526995,1.79211,28.3667
143855.39,3.4925,1.49996,1564722660.0,4,19,26.7131,5241,1294.87002,0.539494,1.83575,28.4334
143885.39,3.4946,1.4995,1564722660.0,4,19,26.7131,5242,1324.87002,0.551993,1.87942,28.4501
143915.39,3.4971,1.49996,1564722720.0,4,19,26.7297,5243,1354.87002,0.564492,1.92311,28.4668
143945.39,3.499,1.49996,1564722720.0,4,19,26.7297,5244,1384.87002,0.576991,1.96683,28.5001
143975.39,3.5012,1.50027,1564722780.0,4,19,26.7297,5245,1414.87002,0.589491,2.01058,28.4501
144005.39,3.5038,1.49996,1564722780.0,4,19,26.7463,5246,1444.87002,0.60199,2.05436,28.4501
144035.39,3.5059,1.49966,1564722840.0,4,19,26.7131,5247,1474.87002,0.614489,2.09817,28.4501
144065.39,3.5084,1.49981,1564722840.0,4,19,26.7131,5248,1504.87002,0.626988,2.14201,28.4501
144095.39,3.5103,1.49996,1564722900.0,4,19,26.7297,5249,1534.87002,0.639487,2.18587,28.4668
144125.39,3.5128,1.49996,1564722900.0,4,19,26.7297,5250,1564.87002,0.651987,2.22977,28.4835
144155.39,3.5151,1.49981,1564722960.0,4,19,26.7131,5251,1594.87002,0.664486,2.27369,28.4668
144185.39,3.5177,1.4995,1564722960.0,4,19,26.7131,5252,1624.87002,0.676985,2.31764,28.4668
144215.39,3.5198,1.49996,1564723020.0,4,19,26.7297,5253,1654.87002,0.689484,2.36163,28.5001
144245.39,3.5224,1.50042,1564723020.0,4,19,26.7297,5254,1684.87002,0.701983,2.40564,28.5001
144275.39,3.5247,1.50027,1564723080.0,4,19,26.7297,5255,1714.87002,0.714483,2.44968,28.5001
144305.39,3.5274,1.49981,1564723080.0,4,19,26.7131,5256,1744.87002,0.726982,2.49376,28.5502
144335.39,3.5299,1.50011,1564723140.0,4,19,26.6633,5257,1774.87002,0.739481,2.53786,28.5335
144365.39,3.5326,1.50011,1564723140.0,4,19,26.7463,5258,1804.87002,0.75198,2.582,28.5168
144395.39,3.5349,1.50011,1564723200.0,4,19,26.7131,5259,1834.87002,0.764479,2.62617,28.5502
144425.39,3.5378,1.50027,1564723200.0,4,19,26.6965,5260,1864.87002,0.776979,2.67037,28.5502
144455.39,3.5406,1.50042,1564723260.0,4,19,26.7297,5261,1894.87002,0.789478,2.71461,28.5168
144485.39,3.5435,1.49996,1564723260.0,4,19,26.7297,5262,1924.87002,0.801977,2.75888,28.4835
144515.39,3.546,1.4995,1564723320.0,4,19,26.7463,5263,1954.87002,0.814476,2.80319,28.5001
144545.39,3.5492,1.49996,1564723320.0,4,19,26.7463,5264,1984.87002,0.826975,2.84754,28.5001
144575.39,3.5521,1.49981,1564723380.0,4,19,26.7463,5265,2014.87002,0.839475,2.89192,28.5001
